Datum,FinanceGroep,Budget
6/9/2025,Groepen,0
6/9/2025,Gratis/ <3,486
6/9/2025,Abonnement,2127
6/10/2025,Vol betalend,348
6/10/2025,Actie,1294
6/10/2025,Accommodatie,52
6/10/2025,Scholen alleen entree,0
6/10/2025,Evenementen Scholen,0
6/10/2025,Evenementen met entree,0
6/10/2025,Groepen,0
6/10/2025,Gratis/ <3,243
6/10/2025,Abonnement,1063
6/11/2025,Vol betalend,209
6/11/2025,Actie,777
6/11/2025,Accommodatie,31
6/11/2025,Scholen alleen entree,0
6/11/2025,Evenementen Scholen,281
6/11/2025,Evenementen met entree,0
6/11/2025,Groepen,0
6/11/2025,Gratis/ <3,146
6/11/2025,Abonnement,356
6/12/2025,Vol betalend,203
6/12/2025,Actie,755
6/12/2025,Accommodatie,30
6/12/2025,Scholen alleen entree,0
6/12/2025,Evenementen Scholen,273
6/12/2025,Evenementen met entree,0
6/12/2025,Groepen,0
6/12/2025,Gratis/ <3,142
6/12/2025,Abonnement,347
6/13/2025,Vol betalend,220
6/13/2025,Actie,738
6/13/2025,Accommodatie,13
6/13/2025,Scholen alleen entree,54
6/13/2025,Evenementen Scholen,231
6/13/2025,Evenementen met entree,0
6/13/2025,Groepen,0
6/13/2025,Gratis/ <3,4486
6/13/2025,Abonnement,258
6/14/2025,Vol betalend,434
6/14/2025,Actie,1618
6/14/2025,Accommodatie,65
6/14/2025,Scholen alleen entree,0
6/14/2025,Evenementen Scholen,0
6/14/2025,Evenementen met entree,105
6/14/2025,Groepen,70
6/14/2025,Gratis/ <3,303
6/14/2025,Abonnement,1155
6/15/2025,Vol betalend,463
6/15/2025,Actie,1726
6/15/2025,Accommodatie,69
6/15/2025,Scholen alleen entree,0
6/15/2025,Evenementen Scholen,0
6/15/2025,Evenementen met entree,112
6/15/2025,Groepen,75
6/15/2025,Gratis/ <3,324
6/15/2025,Abonnement,1231
6/16/2025,Vol betalend,179
6/16/2025,Actie,661
6/16/2025,Accommodatie,26
6/16/2025,Scholen alleen entree,0
6/16/2025,Evenementen Scholen,234
6/16/2025,Evenementen met entree,0
6/16/2025,Groepen,0
6/16/2025,Gratis/ <3,91
6/16/2025,Abonnement,310
6/17/2025,Vol betalend,208
6/17/2025,Actie,771
6/17/2025,Accommodatie,31
6/17/2025,Scholen alleen entree,0
6/17/2025,Evenementen Scholen,281
6/17/2025,Evenementen met entree,0
6/17/2025,Groepen,0
6/17/2025,Gratis/ <3,107
6/17/2025,Abonnement,353
6/18/2025,Vol betalend,214
6/18/2025,Actie,792
6/18/2025,Accommodatie,32
6/18/2025,Scholen alleen entree,0
6/18/2025,Evenementen Scholen,273
6/18/2025,Evenementen met entree,0
6/18/2025,Groepen,0
6/18/2025,Gratis/ <3,111
6/18/2025,Abonnement,379
6/19/2025,Vol betalend,207
6/19/2025,Actie,770
6/19/2025,Accommodatie,31
6/19/2025,Scholen alleen entree,0
6/19/2025,Evenementen Scholen,273
6/19/2025,Evenementen met entree,0
6/19/2025,Groepen,0
6/19/2025,Gratis/ <3,107
6/19/2025,Abonnement,363
6/20/2025,Vol betalend,208
6/20/2025,Actie,771
6/20/2025,Accommodatie,31
6/20/2025,Scholen alleen entree,72
6/20/2025,Evenementen Scholen,273
6/20/2025,Evenementen met entree,0
6/20/2025,Groepen,0
6/20/2025,Gratis/ <3,107
6/20/2025,Abonnement,289
6/21/2025,Vol betalend,441
6/21/2025,Actie,1652
6/21/2025,Accommodatie,67
6/21/2025,Scholen alleen entree,0
6/21/2025,Evenementen Scholen,0
6/21/2025,Evenementen met entree,105
6/21/2025,Groepen,70
6/21/2025,Gratis/ <3,229
6/21/2025,Abonnement,1184
6/22/2025,Vol betalend,527
6/22/2025,Actie,1982
6/22/2025,Accommodatie,79
6/22/2025,Scholen alleen entree,0
6/22/2025,Evenementen Scholen,0
6/22/2025,Evenementen met entree,126
6/22/2025,Groepen,84
6/22/2025,Gratis/ <3,274
6/22/2025,Abonnement,1424
6/23/2025,Vol betalend,208
6/23/2025,Actie,771
6/23/2025,Accommodatie,31
6/23/2025,Scholen alleen entree,0
6/23/2025,Evenementen Scholen,273
6/23/2025,Evenementen met entree,0
6/23/2025,Groepen,0
6/23/2025,Gratis/ <3,107
6/23/2025,Abonnement,361
6/24/2025,Vol betalend,208
6/24/2025,Actie,771
6/24/2025,Accommodatie,31
6/24/2025,Scholen alleen entree,0
6/24/2025,Evenementen Scholen,273
6/24/2025,Evenementen met entree,0
6/24/2025,Groepen,0
6/24/2025,Gratis/ <3,107
6/24/2025,Abonnement,361
6/25/2025,Vol betalend,214
6/25/2025,Actie,793
6/25/2025,Accommodatie,32
6/25/2025,Scholen alleen entree,0
6/25/2025,Evenementen Scholen,281
6/25/2025,Evenementen met entree,0
6/25/2025,Groepen,0
6/25/2025,Gratis/ <3,111
6/25/2025,Abonnement,370
6/26/2025,Vol betalend,208
6/26/2025,Actie,771
6/26/2025,Accommodatie,31
6/26/2025,Scholen alleen entree,0
6/26/2025,Evenementen Scholen,273
6/26/2025,Evenementen met entree,0
6/26/2025,Groepen,0
6/26/2025,Gratis/ <3,107
6/26/2025,Abonnement,361
6/27/2025,Vol betalend,208
6/27/2025,Actie,771
6/27/2025,Accommodatie,31
6/27/2025,Scholen alleen entree,72
6/27/2025,Evenementen Scholen,273
6/27/2025,Evenementen met entree,0
6/27/2025,Groepen,0
6/27/2025,Gratis/ <3,107
6/27/2025,Abonnement,289
6/28/2025,Vol betalend,470
6/28/2025,Actie,1762
6/28/2025,Accommodatie,71
6/28/2025,Scholen alleen entree,0
6/28/2025,Evenementen Scholen,0
6/28/2025,Evenementen met entree,112
6/28/2025,Groepen,75
6/28/2025,Gratis/ <3,245
6/28/2025,Abonnement,1262
6/29/2025,Vol betalend,527
6/29/2025,Actie,1982
6/29/2025,Accommodatie,79
6/29/2025,Scholen alleen entree,0
6/29/2025,Evenementen Scholen,0
6/29/2025,Evenementen met entree,126
6/29/2025,Groepen,84
6/29/2025,Gratis/ <3,275
6/29/2025,Abonnement,1424
6/30/2025,Vol betalend,208
6/30/2025,Actie,771
6/30/2025,Accommodatie,31
6/30/2025,Scholen alleen entree,0
6/30/2025,Evenementen Scholen,273
6/30/2025,Evenementen met entree,0
6/30/2025,Groepen,0
6/30/2025,Gratis/ <3,108
6/30/2025,Abonnement,361
7/1/2025,Vol betalend,473
7/1/2025,Actie,711
7/1/2025,Accommodatie,40
7/1/2025,Scholen alleen entree,0
7/1/2025,Evenementen Scholen,319
7/1/2025,Evenementen met entree,0
7/1/2025,Groepen,0
7/1/2025,Gratis/ <3,128
7/1/2025,Abonnement,79
7/2/2025,Vol betalend,473
7/2/2025,Actie,711
7/2/2025,Accommodatie,40
7/2/2025,Scholen alleen entree,0
7/2/2025,Evenementen Scholen,319
7/2/2025,Evenementen met entree,0
7/2/2025,Groepen,0
7/2/2025,Gratis/ <3,128
7/2/2025,Abonnement,79
7/3/2025,Vol betalend,473
7/3/2025,Actie,711
7/3/2025,Accommodatie,40
7/3/2025,Scholen alleen entree,0
7/3/2025,Evenementen Scholen,319
7/3/2025,Evenementen met entree,0
7/3/2025,Groepen,0
7/3/2025,Gratis/ <3,128
7/3/2025,Abonnement,79
7/4/2025,Vol betalend,473
7/4/2025,Actie,711
7/4/2025,Accommodatie,40
7/4/2025,Scholen alleen entree,78
7/4/2025,Evenementen Scholen,319
7/4/2025,Evenementen met entree,0
7/4/2025,Groepen,0
7/4/2025,Gratis/ <3,128
7/4/2025,Abonnement,1
7/5/2025,Vol betalend,1080
7/5/2025,Actie,1626
7/5/2025,Accommodatie,91
7/5/2025,Scholen alleen entree,0
7/5/2025,Evenementen Scholen,0
7/5/2025,Evenementen met entree,98
7/5/2025,Groepen,65
7/5/2025,Gratis/ <3,292
7/5/2025,Abonnement,748
7/6/2025,Vol betalend,1215
7/6/2025,Actie,1829
7/6/2025,Accommodatie,103
7/6/2025,Scholen alleen entree,0
7/6/2025,Evenementen Scholen,0
7/6/2025,Evenementen met entree,109
7/6/2025,Groepen,73
7/6/2025,Gratis/ <3,329
7/6/2025,Abonnement,842
7/7/2025,Vol betalend,608
7/7/2025,Actie,914
7/7/2025,Accommodatie,51
7/7/2025,Scholen alleen entree,0
7/7/2025,Evenementen Scholen,410
7/7/2025,Evenementen met entree,0
7/7/2025,Groepen,0
7/7/2025,Gratis/ <3,164
7/7/2025,Abonnement,103
7/8/2025,Vol betalend,608
7/8/2025,Actie,914
7/8/2025,Accommodatie,51
7/8/2025,Scholen alleen entree,0
7/8/2025,Evenementen Scholen,410
7/8/2025,Evenementen met entree,0
7/8/2025,Groepen,0
7/8/2025,Gratis/ <3,164
7/8/2025,Abonnement,103
7/9/2025,Vol betalend,608
7/9/2025,Actie,914
7/9/2025,Accommodatie,51
7/9/2025,Scholen alleen entree,0
7/9/2025,Evenementen Scholen,410
7/9/2025,Evenementen met entree,0
7/9/2025,Groepen,0
7/9/2025,Gratis/ <3,164
7/9/2025,Abonnement,103
7/10/2025,Vol betalend,608
7/10/2025,Actie,914
7/10/2025,Accommodatie,51
7/10/2025,Scholen alleen entree,0
7/10/2025,Evenementen Scholen,410
7/10/2025,Evenementen met entree,0
7/10/2025,Groepen,0
7/10/2025,Gratis/ <3,164
7/10/2025,Abonnement,103
7/11/2025,Vol betalend,608
7/11/2025,Actie,914
7/11/2025,Accommodatie,51
7/11/2025,Scholen alleen entree,78
7/11/2025,Evenementen Scholen,410
7/11/2025,Evenementen met entree,0
7/11/2025,Groepen,0
7/11/2025,Gratis/ <3,164
7/11/2025,Abonnement,25
7/12/2025,Vol betalend,1080
7/12/2025,Actie,1626
7/12/2025,Accommodatie,91
7/12/2025,Scholen alleen entree,0
7/12/2025,Evenementen Scholen,0
7/12/2025,Evenementen met entree,98
7/12/2025,Groepen,65
7/12/2025,Gratis/ <3,292
7/12/2025,Abonnement,748
7/13/2025,Vol betalend,1215
7/13/2025,Actie,1829
7/13/2025,Accommodatie,103
7/13/2025,Scholen alleen entree,0
7/13/2025,Evenementen Scholen,0
7/13/2025,Evenementen met entree,109
7/13/2025,Groepen,73
7/13/2025,Gratis/ <3,329
7/13/2025,Abonnement,842
7/14/2025,Vol betalend,810
7/14/2025,Actie,1219
7/14/2025,Accommodatie,68
7/14/2025,Scholen alleen entree,0
7/14/2025,Evenementen Scholen,76
7/14/2025,Evenementen met entree,0
7/14/2025,Groepen,0
7/14/2025,Gratis/ <3,219
7/14/2025,Abonnement,608
7/15/2025,Vol betalend,810
7/15/2025,Actie,1219
7/15/2025,Accommodatie,68
7/15/2025,Scholen alleen entree,0
7/15/2025,Evenementen Scholen,76
7/15/2025,Evenementen met entree,0
7/15/2025,Groepen,0
7/15/2025,Gratis/ <3,219
7/15/2025,Abonnement,608
7/16/2025,Vol betalend,878
7/16/2025,Actie,1321
7/16/2025,Accommodatie,74
7/16/2025,Scholen alleen entree,0
7/16/2025,Evenementen Scholen,82
7/16/2025,Evenementen met entree,0
7/16/2025,Groepen,0
7/16/2025,Gratis/ <3,237
7/16/2025,Abonnement,658
7/17/2025,Vol betalend,878
7/17/2025,Actie,1321
7/17/2025,Accommodatie,74
7/17/2025,Scholen alleen entree,0
7/17/2025,Evenementen Scholen,82
7/17/2025,Evenementen met entree,0
7/17/2025,Groepen,0
7/17/2025,Gratis/ <3,237
7/17/2025,Abonnement,658
7/18/2025,Vol betalend,878
7/18/2025,Actie,1321
7/18/2025,Accommodatie,74
7/18/2025,Scholen alleen entree,40
7/18/2025,Evenementen Scholen,82
7/18/2025,Evenementen met entree,0
7/18/2025,Groepen,0
7/18/2025,Gratis/ <3,237
7/18/2025,Abonnement,618
7/19/2025,Vol betalend,1620
7/19/2025,Actie,2439
7/19/2025,Accommodatie,136
7/19/2025,Scholen alleen entree,0
7/19/2025,Evenementen Scholen,0
7/19/2025,Evenementen met entree,147
7/19/2025,Groepen,98
7/19/2025,Gratis/ <3,438
7/19/2025,Abonnement,1122
7/20/2025,Vol betalend,1889
7/20/2025,Actie,2845
7/20/2025,Accommodatie,160
7/20/2025,Scholen alleen entree,0
7/20/2025,Evenementen Scholen,0
7/20/2025,Evenementen met entree,171
7/20/2025,Groepen,114
7/20/2025,Gratis/ <3,511
7/20/2025,Abonnement,1310
7/21/2025,Vol betalend,1350
7/21/2025,Actie,2032
7/21/2025,Accommodatie,114
7/21/2025,Scholen alleen entree,0
7/21/2025,Evenementen Scholen,0
7/21/2025,Evenementen met entree,0
7/21/2025,Groepen,0
7/21/2025,Gratis/ <3,365
7/21/2025,Abonnement,1139
7/22/2025,Vol betalend,1620
7/22/2025,Actie,2438
7/22/2025,Accommodatie,137
7/22/2025,Scholen alleen entree,0
7/22/2025,Evenementen Scholen,0
7/22/2025,Evenementen met entree,0
7/22/2025,Groepen,0
7/22/2025,Gratis/ <3,438
7/22/2025,Abonnement,1367
7/23/2025,Vol betalend,1889
7/23/2025,Actie,2845
7/23/2025,Accommodatie,160
7/23/2025,Scholen alleen entree,0
7/23/2025,Evenementen Scholen,0
7/23/2025,Evenementen met entree,0
7/23/2025,Groepen,0
7/23/2025,Gratis/ <3,511
7/23/2025,Abonnement,1595
7/24/2025,Vol betalend,1889
7/24/2025,Actie,2845
7/24/2025,Accommodatie,160
7/24/2025,Scholen alleen entree,0
7/24/2025,Evenementen Scholen,0
7/24/2025,Evenementen met entree,0
7/24/2025,Groepen,0
7/24/2025,Gratis/ <3,511
7/24/2025,Abonnement,1595
7/25/2025,Vol betalend,1350
7/25/2025,Actie,2032
7/25/2025,Accommodatie,114
7/25/2025,Scholen alleen entree,0
7/25/2025,Evenementen Scholen,0
7/25/2025,Evenementen met entree,0
7/25/2025,Groepen,0
7/25/2025,Gratis/ <3,365
7/25/2025,Abonnement,1139
7/26/2025,Vol betalend,1620
7/26/2025,Actie,2438
7/26/2025,Accommodatie,137
7/26/2025,Scholen alleen entree,0
7/26/2025,Evenementen Scholen,0
7/26/2025,Evenementen met entree,147
7/26/2025,Groepen,98
7/26/2025,Gratis/ <3,438
7/26/2025,Abonnement,1122
7/27/2025,Vol betalend,1889
7/27/2025,Actie,2845
7/27/2025,Accommodatie,160
7/27/2025,Scholen alleen entree,0
7/27/2025,Evenementen Scholen,0
7/27/2025,Evenementen met entree,171
7/27/2025,Groepen,114
7/27/2025,Gratis/ <3,511
7/27/2025,Abonnement,1310
7/28/2025,Vol betalend,1350
7/28/2025,Actie,2032
7/28/2025,Accommodatie,114
7/28/2025,Scholen alleen entree,0
7/28/2025,Evenementen Scholen,0
7/28/2025,Evenementen met entree,0
7/28/2025,Groepen,0
7/28/2025,Gratis/ <3,365
7/28/2025,Abonnement,1139
7/29/2025,Vol betalend,1620
7/29/2025,Actie,2438
7/29/2025,Accommodatie,137
7/29/2025,Scholen alleen entree,0
7/29/2025,Evenementen Scholen,0
7/29/2025,Evenementen met entree,0
7/29/2025,Groepen,0
7/29/2025,Gratis/ <3,438
7/29/2025,Abonnement,1367
7/30/2025,Vol betalend,1889
7/30/2025,Actie,2845
7/30/2025,Accommodatie,160
7/30/2025,Scholen alleen entree,0
7/30/2025,Evenementen Scholen,0
7/30/2025,Evenementen met entree,0
7/30/2025,Groepen,0
7/30/2025,Gratis/ <3,511
7/30/2025,Abonnement,1595
7/31/2025,Vol betalend,1889
7/31/2025,Actie,2845
7/31/2025,Accommodatie,160
7/31/2025,Scholen alleen entree,0
7/31/2025,Evenementen Scholen,0
7/31/2025,Evenementen met entree,0
7/31/2025,Groepen,0
7/31/2025,Gratis/ <3,511
7/31/2025,Abonnement,1595
8/1/2025,Vol betalend,1244
8/1/2025,Actie,2331
8/1/2025,Accommodatie,120
8/1/2025,Scholen alleen entree,0
8/1/2025,Evenementen Scholen,0
8/1/2025,Evenementen met entree,0
8/1/2025,Groepen,0
8/1/2025,Gratis/ <3,364
8/1/2025,Abonnement,941
8/2/2025,Vol betalend,1741
8/2/2025,Actie,3264
8/2/2025,Accommodatie,166
8/2/2025,Scholen alleen entree,0
8/2/2025,Evenementen Scholen,0
8/2/2025,Evenementen met entree,74
8/2/2025,Groepen,49
8/2/2025,Gratis/ <3,509
8/2/2025,Abonnement,1197
8/3/2025,Vol betalend,1741
8/3/2025,Actie,3264
8/3/2025,Accommodatie,166
8/3/2025,Scholen alleen entree,0
8/3/2025,Evenementen Scholen,0
8/3/2025,Evenementen met entree,74
8/3/2025,Groepen,49
8/3/2025,Gratis/ <3,509
8/3/2025,Abonnement,1197
8/4/2025,Vol betalend,994
8/4/2025,Actie,1864
8/4/2025,Accommodatie,96
8/4/2025,Scholen alleen entree,0
8/4/2025,Evenementen Scholen,0
8/4/2025,Evenementen met entree,0
8/4/2025,Groepen,0
8/4/2025,Gratis/ <3,291
8/4/2025,Abonnement,755
8/5/2025,Vol betalend,994
8/5/2025,Actie,1864
8/5/2025,Accommodatie,96
8/5/2025,Scholen alleen entree,0
8/5/2025,Evenementen Scholen,0
8/5/2025,Evenementen met entree,0
8/5/2025,Groepen,0
8/5/2025,Gratis/ <3,291
8/5/2025,Abonnement,755
8/6/2025,Vol betalend,994
8/6/2025,Actie,1864
8/6/2025,Accommodatie,96
8/6/2025,Scholen alleen entree,0
8/6/2025,Evenementen Scholen,0
8/6/2025,Evenementen met entree,0
8/6/2025,Groepen,0
8/6/2025,Gratis/ <3,291
8/6/2025,Abonnement,755
8/7/2025,Vol betalend,994
8/7/2025,Actie,1864
8/7/2025,Accommodatie,96
8/7/2025,Scholen alleen entree,0
8/7/2025,Evenementen Scholen,0
8/7/2025,Evenementen met entree,0
8/7/2025,Groepen,0
8/7/2025,Gratis/ <3,291
8/7/2025,Abonnement,755
8/8/2025,Vol betalend,994
8/8/2025,Actie,1864
8/8/2025,Accommodatie,96
8/8/2025,Scholen alleen entree,0
8/8/2025,Evenementen Scholen,0
8/8/2025,Evenementen met entree,0
8/8/2025,Groepen,0
8/8/2025,Gratis/ <3,291
8/8/2025,Abonnement,755
8/9/2025,Vol betalend,1168
8/9/2025,Actie,2193
8/9/2025,Accommodatie,111
8/9/2025,Scholen alleen entree,0
8/9/2025,Evenementen Scholen,0
8/9/2025,Evenementen met entree,48
8/9/2025,Groepen,33
8/9/2025,Gratis/ <3,342
8/9/2025,Abonnement,805
8/10/2025,Vol betalend,1244
8/10/2025,Actie,2332
8/10/2025,Accommodatie,119
8/10/2025,Scholen alleen entree,0
8/10/2025,Evenementen Scholen,0
8/10/2025,Evenementen met entree,53
8/10/2025,Groepen,35
8/10/2025,Gratis/ <3,363
8/10/2025,Abonnement,854
8/11/2025,Vol betalend,994
8/11/2025,Actie,1864
8/11/2025,Accommodatie,96
8/11/2025,Scholen alleen entree,0
8/11/2025,Evenementen Scholen,0
8/11/2025,Evenementen met entree,0
8/11/2025,Groepen,0
8/11/2025,Gratis/ <3,291
8/11/2025,Abonnement,755
8/12/2025,Vol betalend,994
8/12/2025,Actie,1864
8/12/2025,Accommodatie,96
8/12/2025,Scholen alleen entree,0
8/12/2025,Evenementen Scholen,0
8/12/2025,Evenementen met entree,0
8/12/2025,Groepen,0
8/12/2025,Gratis/ <3,291
8/12/2025,Abonnement,755
8/13/2025,Vol betalend,994
8/13/2025,Actie,1864
8/13/2025,Accommodatie,96
8/13/2025,Scholen alleen entree,0
8/13/2025,Evenementen Scholen,0
8/13/2025,Evenementen met entree,0
8/13/2025,Groepen,0
8/13/2025,Gratis/ <3,291
8/13/2025,Abonnement,755
8/14/2025,Vol betalend,994
8/14/2025,Actie,1864
8/14/2025,Accommodatie,96
8/14/2025,Scholen alleen entree,0
8/14/2025,Evenementen Scholen,0
8/14/2025,Evenementen met entree,0
8/14/2025,Groepen,0
8/14/2025,Gratis/ <3,291
8/14/2025,Abonnement,755
8/15/2025,Vol betalend,994
8/15/2025,Actie,1864
8/15/2025,Accommodatie,96
8/15/2025,Scholen alleen entree,0
8/15/2025,Evenementen Scholen,0
8/15/2025,Evenementen met entree,0
8/15/2025,Groepen,0
8/15/2025,Gratis/ <3,291
8/15/2025,Abonnement,755
8/16/2025,Vol betalend,1176
8/16/2025,Actie,2205
8/16/2025,Accommodatie,112
8/16/2025,Scholen alleen entree,0
8/16/2025,Evenementen Scholen,0
8/16/2025,Evenementen met entree,50
8/16/2025,Groepen,33
8/16/2025,Gratis/ <3,344
8/16/2025,Abonnement,810
8/17/2025,Vol betalend,1244
8/17/2025,Actie,2332
8/17/2025,Accommodatie,119
8/17/2025,Scholen alleen entree,0
8/17/2025,Evenementen Scholen,0
8/17/2025,Evenementen met entree,53
8/17/2025,Groepen,35
8/17/2025,Gratis/ <3,363
8/17/2025,Abonnement,854
8/18/2025,Vol betalend,933
8/18/2025,Actie,1748
8/18/2025,Accommodatie,90
8/18/2025,Scholen alleen entree,0
8/18/2025,Evenementen Scholen,0
8/18/2025,Evenementen met entree,0
8/18/2025,Groepen,0
8/18/2025,Gratis/ <3,273
8/18/2025,Abonnement,706
8/19/2025,Vol betalend,933
8/19/2025,Actie,1748
8/19/2025,Accommodatie,90
8/19/2025,Scholen alleen entree,0
8/19/2025,Evenementen Scholen,0
8/19/2025,Evenementen met entree,0
8/19/2025,Groepen,0
8/19/2025,Gratis/ <3,273
8/19/2025,Abonnement,706
8/20/2025,Vol betalend,870
8/20/2025,Actie,1631
8/20/2025,Accommodatie,84
8/20/2025,Scholen alleen entree,0
8/20/2025,Evenementen Scholen,0
8/20/2025,Evenementen met entree,0
8/20/2025,Groepen,0
8/20/2025,Gratis/ <3,255
8/20/2025,Abonnement,660
8/21/2025,Vol betalend,870
8/21/2025,Actie,1631
8/21/2025,Accommodatie,84
8/21/2025,Scholen alleen entree,0
8/21/2025,Evenementen Scholen,0
8/21/2025,Evenementen met entree,0
8/21/2025,Groepen,0
8/21/2025,Gratis/ <3,255
8/21/2025,Abonnement,660
8/22/2025,Vol betalend,870
8/22/2025,Actie,1631
8/22/2025,Accommodatie,84
8/22/2025,Scholen alleen entree,0
8/22/2025,Evenementen Scholen,0
8/22/2025,Evenementen met entree,0
8/22/2025,Groepen,0
8/22/2025,Gratis/ <3,255
8/22/2025,Abonnement,660
8/23/2025,Vol betalend,994
8/23/2025,Actie,1864
8/23/2025,Accommodatie,96
8/23/2025,Scholen alleen entree,0
8/23/2025,Evenementen Scholen,0
8/23/2025,Evenementen met entree,42
8/23/2025,Groepen,28
8/23/2025,Gratis/ <3,291
8/23/2025,Abonnement,685
8/24/2025,Vol betalend,1119
8/24/2025,Actie,2098
8/24/2025,Accommodatie,107
8/24/2025,Scholen alleen entree,0
8/24/2025,Evenementen Scholen,0
8/24/2025,Evenementen met entree,47
8/24/2025,Groepen,32
8/24/2025,Gratis/ <3,327
8/24/2025,Abonnement,770
8/25/2025,Vol betalend,621
8/25/2025,Actie,1166
8/25/2025,Accommodatie,60
8/25/2025,Scholen alleen entree,0
8/25/2025,Evenementen Scholen,0
8/25/2025,Evenementen met entree,0
8/25/2025,Groepen,0
8/25/2025,Gratis/ <3,182
8/25/2025,Abonnement,471
8/26/2025,Vol betalend,621
8/26/2025,Actie,1166
8/26/2025,Accommodatie,60
8/26/2025,Scholen alleen entree,0
8/26/2025,Evenementen Scholen,0
8/26/2025,Evenementen met entree,0
8/26/2025,Groepen,0
8/26/2025,Gratis/ <3,182
8/26/2025,Abonnement,471
8/27/2025,Vol betalend,621
8/27/2025,Actie,1166
8/27/2025,Accommodatie,60
8/27/2025,Scholen alleen entree,0
8/27/2025,Evenementen Scholen,0
8/27/2025,Evenementen met entree,0
8/27/2025,Groepen,0
8/27/2025,Gratis/ <3,182
8/27/2025,Abonnement,471
8/28/2025,Vol betalend,621
8/28/2025,Actie,1166
8/28/2025,Accommodatie,60
8/28/2025,Scholen alleen entree,0
8/28/2025,Evenementen Scholen,0
8/28/2025,Evenementen met entree,0
8/28/2025,Groepen,0
8/28/2025,Gratis/ <3,182
8/28/2025,Abonnement,471
8/29/2025,Vol betalend,621
8/29/2025,Actie,1166
8/29/2025,Accommodatie,60
8/29/2025,Scholen alleen entree,0
8/29/2025,Evenementen Scholen,0
8/29/2025,Evenementen met entree,0
8/29/2025,Groepen,0
8/29/2025,Gratis/ <3,182
8/29/2025,Abonnement,471
8/30/2025,Vol betalend,994
8/30/2025,Actie,1864
8/30/2025,Accommodatie,96
8/30/2025,Scholen alleen entree,0
8/30/2025,Evenementen Scholen,0
8/30/2025,Evenementen met entree,42
8/30/2025,Groepen,28
8/30/2025,Gratis/ <3,291
8/30/2025,Abonnement,685
8/31/2025,Vol betalend,994
8/31/2025,Actie,1864
8/31/2025,Accommodatie,96
8/31/2025,Scholen alleen entree,0
8/31/2025,Evenementen Scholen,0
8/31/2025,Evenementen met entree,42
8/31/2025,Groepen,28
8/31/2025,Gratis/ <3,291
8/31/2025,Abonnement,685
9/1/2025,Vol betalend,342
9/1/2025,Actie,752
9/1/2025,Accommodatie,31
9/1/2025,Scholen alleen entree,0
