"","Ticket ID","Type of Ticket","Date","Nr Used Entrances","Temperature (mean)","Precipitation (sum)","Holiday_Germany","Holiday_Netherlands","Event","Campaign_Netherlands","Campaign_Germany"
"14004",32,"Acties Joint Promotions gesloten Overig",2025-08-01,1,15.8,8.8,"Summer Holiday","Summer Holiday","0","0","0"
"14005",27,"Acties Joint Promotions gesloten e-tickets",2025-08-01,656,15.8,8.8,"Summer Holiday","Summer Holiday","0","0","0"
"14006",50,"Evenementen E-Ticket",2025-08-01,34,15.8,8.8,"Summer Holiday","Summer Holiday","0","0","0"
"14007",28,"Entree Groepen WILDLANDS",2025-08-01,17,15.8,8.8,"Summer Holiday","Summer Holiday","0","0","0"
"14008",40,"Volbetalend e-tickets",2025-08-01,420,15.8,8.8,"Summer Holiday","Summer Holiday","0","0","0"
"14009",5,"Gratis",2025-08-02,117,15.5,8,"Summer Holiday","Summer Holiday","0","0","0"
"14010",1,"Vol betalend",2025-08-02,235,15.5,8,"Summer Holiday","Summer Holiday","0","0","0"
"14011",6,"Accommodatiehouder e-tickets",2025-08-02,48,15.5,8,"Summer Holiday","Summer Holiday","0","0","0"
"14012",10,"Acties Joint Promotions Overig",2025-08-02,58,15.5,8,"Summer Holiday","Summer Holiday","0","0","0"
"14013",19,"Acties E-Ticket",2025-08-02,7,15.5,8,"Summer Holiday","Summer Holiday","0","0","0"
"14014",20,"Acties Overig",2025-08-02,57,15.5,8,"Summer Holiday","Summer Holiday","0","0","0"
"14015",22,"Acties Joint Promotions Open e-tickets",2025-08-02,661,15.5,8,"Summer Holiday","Summer Holiday","0","0","0"
"14016",28,"Entree Groepen WILDLANDS",2025-08-02,6,15.5,8,"Summer Holiday","Summer Holiday","0","0","0"
"14017",24,"Gratis E-Tickets",2025-08-02,63,15.5,8,"Summer Holiday","Summer Holiday","0","0","0"
"14018",31,"Acties Joint Promotions open Overig",2025-08-02,16,15.5,8,"Summer Holiday","Summer Holiday","0","0","0"
"14019",27,"Acties Joint Promotions gesloten e-tickets",2025-08-02,744,15.5,8,"Summer Holiday","Summer Holiday","0","0","0"
"14020",44,"WILDsummer e-tickets",2025-08-02,334,15.5,8,"Summer Holiday","Summer Holiday","0","0","0"
"14021",29,"Abonnement WILDLANDS",2025-08-02,1209,15.5,8,"Summer Holiday","Summer Holiday","0","0","0"
"14022",32,"Acties Joint Promotions gesloten Overig",2025-08-02,2,15.5,8,"Summer Holiday","Summer Holiday","0","0","0"
"14023",40,"Volbetalend e-tickets",2025-08-02,327,15.5,8,"Summer Holiday","Summer Holiday","0","0","0"
"14024",43,"WILDsummer",2025-08-02,96,15.5,8,"Summer Holiday","Summer Holiday","0","0","0"
"14025",1,"Vol betalend",2025-08-03,443,16.9,4.1,"Summer Holiday","Summer Holiday","0","0","0"
"14026",5,"Gratis",2025-08-03,217,16.9,4.1,"Summer Holiday","Summer Holiday","0","0","0"
"14027",6,"Accommodatiehouder e-tickets",2025-08-03,119,16.9,4.1,"Summer Holiday","Summer Holiday","0","0","0"
"14028",10,"Acties Joint Promotions Overig",2025-08-03,85,16.9,4.1,"Summer Holiday","Summer Holiday","0","0","0"
"14029",20,"Acties Overig",2025-08-03,79,16.9,4.1,"Summer Holiday","Summer Holiday","0","0","0"
"14030",19,"Acties E-Ticket",2025-08-03,5,16.9,4.1,"Summer Holiday","Summer Holiday","0","0","0"
"14031",22,"Acties Joint Promotions Open e-tickets",2025-08-03,1207,16.9,4.1,"Summer Holiday","Summer Holiday","0","0","0"
"14032",24,"Gratis E-Tickets",2025-08-03,123,16.9,4.1,"Summer Holiday","Summer Holiday","0","0","0"
"14033",28,"Entree Groepen WILDLANDS",2025-08-03,20,16.9,4.1,"Summer Holiday","Summer Holiday","0","0","0"
"14034",27,"Acties Joint Promotions gesloten e-tickets",2025-08-03,965,16.9,4.1,"Summer Holiday","Summer Holiday","0","0","0"
"14035",31,"Acties Joint Promotions open Overig",2025-08-03,13,16.9,4.1,"Summer Holiday","Summer Holiday","0","0","0"
"14036",29,"Abonnement WILDLANDS",2025-08-03,1725,16.9,4.1,"Summer Holiday","Summer Holiday","0","0","0"
"14037",38,"Groepen E-Tickets",2025-08-03,3,16.9,4.1,"Summer Holiday","Summer Holiday","0","0","0"
"14038",32,"Acties Joint Promotions gesloten Overig",2025-08-03,15,16.9,4.1,"Summer Holiday","Summer Holiday","0","0","0"
"14039",43,"WILDsummer",2025-08-03,84,16.9,4.1,"Summer Holiday","Summer Holiday","0","0","0"
"14040",40,"Volbetalend e-tickets",2025-08-03,626,16.9,4.1,"Summer Holiday","Summer Holiday","0","0","0"
"14041",44,"WILDsummer e-tickets",2025-08-03,220,16.9,4.1,"Summer Holiday","Summer Holiday","0","0","0"
"14042",50,"Evenementen E-Ticket",2025-08-03,72,16.9,4.1,"Summer Holiday","Summer Holiday","0","0","0"
"14043",5,"Gratis",2025-08-04,133,18.7,3,"Summer Holiday","Summer Holiday","0","0","0"
"14044",1,"Vol betalend",2025-08-04,419,18.7,3,"Summer Holiday","Summer Holiday","0","0","0"
"14045",10,"Acties Joint Promotions Overig",2025-08-04,78,18.7,3,"Summer Holiday","Summer Holiday","0","0","0"
"14046",6,"Accommodatiehouder e-tickets",2025-08-04,106,18.7,3,"Summer Holiday","Summer Holiday","0","0","0"
"14047",20,"Acties Overig",2025-08-04,96,18.7,3,"Summer Holiday","Summer Holiday","0","0","0"
"14048",22,"Acties Joint Promotions Open e-tickets",2025-08-04,1105,18.7,3,"Summer Holiday","Summer Holiday","0","0","0"
"14049",28,"Entree Groepen WILDLANDS",2025-08-04,27,18.7,3,"Summer Holiday","Summer Holiday","0","0","0"
"14050",24,"Gratis E-Tickets",2025-08-04,86,18.7,3,"Summer Holiday","Summer Holiday","0","0","0"
"14051",31,"Acties Joint Promotions open Overig",2025-08-04,31,18.7,3,"Summer Holiday","Summer Holiday","0","0","0"
"14052",27,"Acties Joint Promotions gesloten e-tickets",2025-08-04,1320,18.7,3,"Summer Holiday","Summer Holiday","0","0","0"
"14053",50,"Evenementen E-Ticket",2025-08-04,109,18.7,3,"Summer Holiday","Summer Holiday","0","0","0"
"14054",29,"Abonnement WILDLANDS",2025-08-04,762,18.7,3,"Summer Holiday","Summer Holiday","0","0","0"
"14055",32,"Acties Joint Promotions gesloten Overig",2025-08-04,8,18.7,3,"Summer Holiday","Summer Holiday","0","0","0"
"14056",38,"Groepen E-Tickets",2025-08-04,1,18.7,3,"Summer Holiday","Summer Holiday","0","0","0"
"14057",40,"Volbetalend e-tickets",2025-08-04,484,18.7,3,"Summer Holiday","Summer Holiday","0","0","0"
"14058",5,"Gratis",2025-08-05,273,16.1,1.2,"Summer Holiday","Summer Holiday","0","0","0"
"14059",1,"Vol betalend",2025-08-05,507,16.1,1.2,"Summer Holiday","Summer Holiday","0","0","0"
"14060",6,"Accommodatiehouder e-tickets",2025-08-05,114,16.1,1.2,"Summer Holiday","Summer Holiday","0","0","0"
"14061",10,"Acties Joint Promotions Overig",2025-08-05,114,16.1,1.2,"Summer Holiday","Summer Holiday","0","0","0"
"14062",22,"Acties Joint Promotions Open e-tickets",2025-08-05,1404,16.1,1.2,"Summer Holiday","Summer Holiday","0","0","0"
"14063",20,"Acties Overig",2025-08-05,108,16.1,1.2,"Summer Holiday","Summer Holiday","0","0","0"
"14064",24,"Gratis E-Tickets",2025-08-05,119,16.1,1.2,"Summer Holiday","Summer Holiday","0","0","0"
"14065",28,"Entree Groepen WILDLANDS",2025-08-05,30,16.1,1.2,"Summer Holiday","Summer Holiday","0","0","0"
"14066",27,"Acties Joint Promotions gesloten e-tickets",2025-08-05,1204,16.1,1.2,"Summer Holiday","Summer Holiday","0","0","0"
"14067",31,"Acties Joint Promotions open Overig",2025-08-05,6,16.1,1.2,"Summer Holiday","Summer Holiday","0","0","0"
"14068",29,"Abonnement WILDLANDS",2025-08-05,779,16.1,1.2,"Summer Holiday","Summer Holiday","0","0","0"
"14069",38,"Groepen E-Tickets",2025-08-05,2,16.1,1.2,"Summer Holiday","Summer Holiday","0","0","0"
"14070",32,"Acties Joint Promotions gesloten Overig",2025-08-05,19,16.1,1.2,"Summer Holiday","Summer Holiday","0","0","0"
"14071",40,"Volbetalend e-tickets",2025-08-05,547,16.1,1.2,"Summer Holiday","Summer Holiday","0","0","0"
"14072",48,"Acties E-Ticket alleen op dinsdag",2025-08-05,6,16.1,1.2,"Summer Holiday","Summer Holiday","0","0","0"
"14073",50,"Evenementen E-Ticket",2025-08-05,33,16.1,1.2,"Summer Holiday","Summer Holiday","0","0","0"
"14074",5,"Gratis",2025-08-06,407,15.9,0.6,"Summer Holiday","Summer Holiday","0","0","0"
"14075",1,"Vol betalend",2025-08-06,668,15.9,0.6,"Summer Holiday","Summer Holiday","0","0","0"
"14076",10,"Acties Joint Promotions Overig",2025-08-06,173,15.9,0.6,"Summer Holiday","Summer Holiday","0","0","0"
"14077",6,"Accommodatiehouder e-tickets",2025-08-06,129,15.9,0.6,"Summer Holiday","Summer Holiday","0","0","0"
"14078",19,"Acties E-Ticket",2025-08-06,4,15.9,0.6,"Summer Holiday","Summer Holiday","0","0","0"
"14079",20,"Acties Overig",2025-08-06,120,15.9,0.6,"Summer Holiday","Summer Holiday","0","0","0"
"14080",24,"Gratis E-Tickets",2025-08-06,216,15.9,0.6,"Summer Holiday","Summer Holiday","0","0","0"
"14081",22,"Acties Joint Promotions Open e-tickets",2025-08-06,2434,15.9,0.6,"Summer Holiday","Summer Holiday","0","0","0"
"14082",27,"Acties Joint Promotions gesloten e-tickets",2025-08-06,2025,15.9,0.6,"Summer Holiday","Summer Holiday","0","0","0"
"14083",28,"Entree Groepen WILDLANDS",2025-08-06,27,15.9,0.6,"Summer Holiday","Summer Holiday","0","0","0"
"14084",29,"Abonnement WILDLANDS",2025-08-06,901,15.9,0.6,"Summer Holiday","Summer Holiday","0","0","0"
"14085",31,"Acties Joint Promotions open Overig",2025-08-06,35,15.9,0.6,"Summer Holiday","Summer Holiday","0","0","0"
"14086",32,"Acties Joint Promotions gesloten Overig",2025-08-06,15,15.9,0.6,"Summer Holiday","Summer Holiday","0","0","0"
"14087",40,"Volbetalend e-tickets",2025-08-06,966,15.9,0.6,"Summer Holiday","Summer Holiday","0","0","0"
"14088",50,"Evenementen E-Ticket",2025-08-06,78,15.9,0.6,"Summer Holiday","Summer Holiday","0","0","0"
"14089",5,"Gratis",2025-08-07,333,18,0,"Summer Holiday","Summer Holiday","0","0","0"
"14090",1,"Vol betalend",2025-08-07,593,18,0,"Summer Holiday","Summer Holiday","0","0","0"
"14091",6,"Accommodatiehouder e-tickets",2025-08-07,152,18,0,"Summer Holiday","Summer Holiday","0","0","0"
"14092",10,"Acties Joint Promotions Overig",2025-08-07,143,18,0,"Summer Holiday","Summer Holiday","0","0","0"
"14093",19,"Acties E-Ticket",2025-08-07,5,18,0,"Summer Holiday","Summer Holiday","0","0","0"
"14094",20,"Acties Overig",2025-08-07,127,18,0,"Summer Holiday","Summer Holiday","0","0","0"
"14095",22,"Acties Joint Promotions Open e-tickets",2025-08-07,2021,18,0,"Summer Holiday","Summer Holiday","0","0","0"
"14096",23,"Inkoop E-tickets",2025-08-07,7,18,0,"Summer Holiday","Summer Holiday","0","0","0"
"14097",24,"Gratis E-Tickets",2025-08-07,163,18,0,"Summer Holiday","Summer Holiday","0","0","0"
"14098",28,"Entree Groepen WILDLANDS",2025-08-07,19,18,0,"Summer Holiday","Summer Holiday","0","0","0"
"14099",27,"Acties Joint Promotions gesloten e-tickets",2025-08-07,1609,18,0,"Summer Holiday","Summer Holiday","0","0","0"
"14100",31,"Acties Joint Promotions open Overig",2025-08-07,21,18,0,"Summer Holiday","Summer Holiday","0","0","0"
"14101",29,"Abonnement WILDLANDS",2025-08-07,824,18,0,"Summer Holiday","Summer Holiday","0","0","0"
"14102",38,"Groepen E-Tickets",2025-08-07,3,18,0,"Summer Holiday","Summer Holiday","0","0","0"
"14103",32,"Acties Joint Promotions gesloten Overig",2025-08-07,5,18,0,"Summer Holiday","Summer Holiday","0","0","0"
"14104",40,"Volbetalend e-tickets",2025-08-07,820,18,0,"Summer Holiday","Summer Holiday","0","0","0"
"14105",50,"Evenementen E-Ticket",2025-08-07,12,18,0,"Summer Holiday","Summer Holiday","0","0","0"
"14106",5,"Gratis",2025-08-08,201,19.4,0.8,"Summer Holiday","Summer Holiday","0","0","0"
"14107",1,"Vol betalend",2025-08-08,428,19.4,0.8,"Summer Holiday","Summer Holiday","0","0","0"
"14108",10,"Acties Joint Promotions Overig",2025-08-08,135,19.4,0.8,"Summer Holiday","Summer Holiday","0","0","0"
"14109",6,"Accommodatiehouder e-tickets",2025-08-08,108,19.4,0.8,"Summer Holiday","Summer Holiday","0","0","0"
"14110",19,"Acties E-Ticket",2025-08-08,12,19.4,0.8,"Summer Holiday","Summer Holiday","0","0","0"
"14111",20,"Acties Overig",2025-08-08,138,19.4,0.8,"Summer Holiday","Summer Holiday","0","0","0"
"14112",24,"Gratis E-Tickets",2025-08-08,135,19.4,0.8,"Summer Holiday","Summer Holiday","0","0","0"
"14113",22,"Acties Joint Promotions Open e-tickets",2025-08-08,1475,19.4,0.8,"Summer Holiday","Summer Holiday","0","0","0"
"14114",27,"Acties Joint Promotions gesloten e-tickets",2025-08-08,985,19.4,0.8,"Summer Holiday","Summer Holiday","0","0","0"
"14115",23,"Inkoop E-tickets",2025-08-08,3,19.4,0.8,"Summer Holiday","Summer Holiday","0","0","0"
"14116",29,"Abonnement WILDLANDS",2025-08-08,847,19.4,0.8,"Summer Holiday","Summer Holiday","0","0","0"
"14117",28,"Entree Groepen WILDLANDS",2025-08-08,10,19.4,0.8,"Summer Holiday","Summer Holiday","0","0","0"
"14118",32,"Acties Joint Promotions gesloten Overig",2025-08-08,12,19.4,0.8,"Summer Holiday","Summer Holiday","0","0","0"
"14119",31,"Acties Joint Promotions open Overig",2025-08-08,20,19.4,0.8,"Summer Holiday","Summer Holiday","0","0","0"
"14120",40,"Volbetalend e-tickets",2025-08-08,632,19.4,0.8,"Summer Holiday","Summer Holiday","0","0","0"
"14121",38,"Groepen E-Tickets",2025-08-08,4,19.4,0.8,"Summer Holiday","Summer Holiday","0","0","0"
"14122",1,"Vol betalend",2025-08-09,385,18.2,0,"Summer Holiday","Summer Holiday","0","0","0"
"14123",5,"Gratis",2025-08-09,202,18.2,0,"Summer Holiday","Summer Holiday","0","0","0"
"14124",6,"Accommodatiehouder e-tickets",2025-08-09,83,18.2,0,"Summer Holiday","Summer Holiday","0","0","0"
"14125",10,"Acties Joint Promotions Overig",2025-08-09,127,18.2,0,"Summer Holiday","Summer Holiday","0","0","0"
"14126",22,"Acties Joint Promotions Open e-tickets",2025-08-09,1413,18.2,0,"Summer Holiday","Summer Holiday","0","0","0"
"14127",20,"Acties Overig",2025-08-09,113,18.2,0,"Summer Holiday","Summer Holiday","0","0","0"
"14128",24,"Gratis E-Tickets",2025-08-09,121,18.2,0,"Summer Holiday","Summer Holiday","0","0","0"
"14129",28,"Entree Groepen WILDLANDS",2025-08-09,13,18.2,0,"Summer Holiday","Summer Holiday","0","0","0"
"14130",27,"Acties Joint Promotions gesloten e-tickets",2025-08-09,978,18.2,0,"Summer Holiday","Summer Holiday","0","0","0"
"14131",29,"Abonnement WILDLANDS",2025-08-09,657,18.2,0,"Summer Holiday","Summer Holiday","0","0","0"
"14132",32,"Acties Joint Promotions gesloten Overig",2025-08-09,6,18.2,0,"Summer Holiday","Summer Holiday","0","0","0"
"14133",31,"Acties Joint Promotions open Overig",2025-08-09,2,18.2,0,"Summer Holiday","Summer Holiday","0","0","0"
"14134",40,"Volbetalend e-tickets",2025-08-09,676,18.2,0,"Summer Holiday","Summer Holiday","0","0","0"
"14135",1,"Vol betalend",2025-08-10,578,17.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14136",5,"Gratis",2025-08-10,252,17.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14137",6,"Accommodatiehouder e-tickets",2025-08-10,104,17.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14138",10,"Acties Joint Promotions Overig",2025-08-10,135,17.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14139",11,"Vol betalend E-Ticket",2025-08-10,6,17.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14140",20,"Acties Overig",2025-08-10,133,17.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14141",19,"Acties E-Ticket",2025-08-10,2,17.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14142",28,"Entree Groepen WILDLANDS",2025-08-10,25,17.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14143",22,"Acties Joint Promotions Open e-tickets",2025-08-10,1755,17.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14144",29,"Abonnement WILDLANDS",2025-08-10,933,17.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14145",24,"Gratis E-Tickets",2025-08-10,139,17.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14146",31,"Acties Joint Promotions open Overig",2025-08-10,16,17.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14147",27,"Acties Joint Promotions gesloten e-tickets",2025-08-10,968,17.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14148",50,"Evenementen E-Ticket",2025-08-10,192,17.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14149",32,"Acties Joint Promotions gesloten Overig",2025-08-10,5,17.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14150",40,"Volbetalend e-tickets",2025-08-10,628,17.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14151",5,"Gratis",2025-08-11,234,18.5,0,"Summer Holiday","Summer Holiday","0","0","0"
"14152",1,"Vol betalend",2025-08-11,415,18.5,0,"Summer Holiday","Summer Holiday","0","0","0"
"14153",10,"Acties Joint Promotions Overig",2025-08-11,96,18.5,0,"Summer Holiday","Summer Holiday","0","0","0"
"14154",6,"Accommodatiehouder e-tickets",2025-08-11,90,18.5,0,"Summer Holiday","Summer Holiday","0","0","0"
"14155",20,"Acties Overig",2025-08-11,104,18.5,0,"Summer Holiday","Summer Holiday","0","0","0"
"14156",19,"Acties E-Ticket",2025-08-11,2,18.5,0,"Summer Holiday","Summer Holiday","0","0","0"
"14157",23,"Inkoop E-tickets",2025-08-11,4,18.5,0,"Summer Holiday","Summer Holiday","0","0","0"
"14158",22,"Acties Joint Promotions Open e-tickets",2025-08-11,1443,18.5,0,"Summer Holiday","Summer Holiday","0","0","0"
"14159",28,"Entree Groepen WILDLANDS",2025-08-11,56,18.5,0,"Summer Holiday","Summer Holiday","0","0","0"
"14160",24,"Gratis E-Tickets",2025-08-11,161,18.5,0,"Summer Holiday","Summer Holiday","0","0","0"
"14161",29,"Abonnement WILDLANDS",2025-08-11,597,18.5,0,"Summer Holiday","Summer Holiday","0","0","0"
"14162",27,"Acties Joint Promotions gesloten e-tickets",2025-08-11,1449,18.5,0,"Summer Holiday","Summer Holiday","0","0","0"
"14163",31,"Acties Joint Promotions open Overig",2025-08-11,7,18.5,0,"Summer Holiday","Summer Holiday","0","0","0"
"14164",32,"Acties Joint Promotions gesloten Overig",2025-08-11,4,18.5,0,"Summer Holiday","Summer Holiday","0","0","0"
"14165",38,"Groepen E-Tickets",2025-08-11,9,18.5,0,"Summer Holiday","Summer Holiday","0","0","0"
"14166",40,"Volbetalend e-tickets",2025-08-11,599,18.5,0,"Summer Holiday","Summer Holiday","0","0","0"
"14167",5,"Gratis",2025-08-12,127,21.6,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14168",1,"Vol betalend",2025-08-12,250,21.6,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14169",10,"Acties Joint Promotions Overig",2025-08-12,101,21.6,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14170",6,"Accommodatiehouder e-tickets",2025-08-12,99,21.6,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14171",19,"Acties E-Ticket",2025-08-12,2,21.6,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14172",20,"Acties Overig",2025-08-12,107,21.6,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14173",24,"Gratis E-Tickets",2025-08-12,66,21.6,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14174",22,"Acties Joint Promotions Open e-tickets",2025-08-12,783,21.6,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14175",27,"Acties Joint Promotions gesloten e-tickets",2025-08-12,698,21.6,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14176",28,"Entree Groepen WILDLANDS",2025-08-12,21,21.6,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14177",29,"Abonnement WILDLANDS",2025-08-12,404,21.6,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14178",31,"Acties Joint Promotions open Overig",2025-08-12,17,21.6,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14179",32,"Acties Joint Promotions gesloten Overig",2025-08-12,3,21.6,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14180",40,"Volbetalend e-tickets",2025-08-12,357,21.6,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14181",48,"Acties E-Ticket alleen op dinsdag",2025-08-12,20,21.6,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14182",1,"Vol betalend",2025-08-13,185,23.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14183",5,"Gratis",2025-08-13,57,23.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14184",6,"Accommodatiehouder e-tickets",2025-08-13,76,23.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14185",10,"Acties Joint Promotions Overig",2025-08-13,42,23.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14186",20,"Acties Overig",2025-08-13,47,23.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14187",24,"Gratis E-Tickets",2025-08-13,28,23.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14188",22,"Acties Joint Promotions Open e-tickets",2025-08-13,536,23.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14189",29,"Abonnement WILDLANDS",2025-08-13,234,23.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14190",27,"Acties Joint Promotions gesloten e-tickets",2025-08-13,514,23.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14191",31,"Acties Joint Promotions open Overig",2025-08-13,8,23.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14192",28,"Entree Groepen WILDLANDS",2025-08-13,32,23.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14193",32,"Acties Joint Promotions gesloten Overig",2025-08-13,2,23.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14194",40,"Volbetalend e-tickets",2025-08-13,224,23.8,0,"Summer Holiday","Summer Holiday","0","0","0"
"14195",1,"Vol betalend",2025-08-14,209,24.1,0,"Summer Holiday","Summer Holiday","0","0","0"
"14196",5,"Gratis",2025-08-14,65,24.1,0,"Summer Holiday","Summer Holiday","0","0","0"
"14197",10,"Acties Joint Promotions Overig",2025-08-14,38,24.1,0,"Summer Holiday","Summer Holiday","0","0","0"
"14198",6,"Accommodatiehouder e-tickets",2025-08-14,77,24.1,0,"Summer Holiday","Summer Holiday","0","0","0"
"14199",20,"Acties Overig",2025-08-14,57,24.1,0,"Summer Holiday","Summer Holiday","0","0","0"
"14200",22,"Acties Joint Promotions Open e-tickets",2025-08-14,527,24.1,0,"Summer Holiday","Summer Holiday","0","0","0"
"14201",28,"Entree Groepen WILDLANDS",2025-08-14,15,24.1,0,"Summer Holiday","Summer Holiday","0","0","0"
"14202",24,"Gratis E-Tickets",2025-08-14,42,24.1,0,"Summer Holiday","Summer Holiday","0","0","0"
"14203",31,"Acties Joint Promotions open Overig",2025-08-14,3,24.1,0,"Summer Holiday","Summer Holiday","0","0","0"
"14204",27,"Acties Joint Promotions gesloten e-tickets",2025-08-14,528,24.1,0,"Summer Holiday","Summer Holiday","0","0","0"
"14205",29,"Abonnement WILDLANDS",2025-08-14,334,24.1,0,"Summer Holiday","Summer Holiday","0","0","0"
"14206",40,"Volbetalend e-tickets",2025-08-14,195,24.1,0,"Summer Holiday","Summer Holiday","0","0","0"
"14207",50,"Evenementen E-Ticket",2025-08-14,101,24.1,0,"Summer Holiday","Summer Holiday","0","0","0"
"14208",5,"Gratis",2025-08-15,95,21.4,0,"Summer Holiday","Summer Holiday","Summer Carnival Groningen","0","0"
"14209",1,"Vol betalend",2025-08-15,138,21.4,0,"Summer Holiday","Summer Holiday","Summer Carnival Groningen","0","0"
"14210",10,"Acties Joint Promotions Overig",2025-08-15,60,21.4,0,"Summer Holiday","Summer Holiday","Summer Carnival Groningen","0","0"
"14211",6,"Accommodatiehouder e-tickets",2025-08-15,87,21.4,0,"Summer Holiday","Summer Holiday","Summer Carnival Groningen","0","0"
"14212",24,"Gratis E-Tickets",2025-08-15,50,21.4,0,"Summer Holiday","Summer Holiday","Summer Carnival Groningen","0","0"
"14213",20,"Acties Overig",2025-08-15,86,21.4,0,"Summer Holiday","Summer Holiday","Summer Carnival Groningen","0","0"
"14214",27,"Acties Joint Promotions gesloten e-tickets",2025-08-15,785,21.4,0,"Summer Holiday","Summer Holiday","Summer Carnival Groningen","0","0"
"14215",22,"Acties Joint Promotions Open e-tickets",2025-08-15,715,21.4,0,"Summer Holiday","Summer Holiday","Summer Carnival Groningen","0","0"
"14216",29,"Abonnement WILDLANDS",2025-08-15,454,21.4,0,"Summer Holiday","Summer Holiday","Summer Carnival Groningen","0","0"
"14217",28,"Entree Groepen WILDLANDS",2025-08-15,6,21.4,0,"Summer Holiday","Summer Holiday","Summer Carnival Groningen","0","0"
"14218",32,"Acties Joint Promotions gesloten Overig",2025-08-15,5,21.4,0,"Summer Holiday","Summer Holiday","Summer Carnival Groningen","0","0"
"14219",31,"Acties Joint Promotions open Overig",2025-08-15,6,21.4,0,"Summer Holiday","Summer Holiday","Summer Carnival Groningen","0","0"
"14220",40,"Volbetalend e-tickets",2025-08-15,239,21.4,0,"Summer Holiday","Summer Holiday","Summer Carnival Groningen","0","0"
"14221",5,"Gratis",2025-08-16,85,18.2,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14222",1,"Vol betalend",2025-08-16,381,18.2,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14223",10,"Acties Joint Promotions Overig",2025-08-16,194,18.2,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14224",6,"Accommodatiehouder e-tickets",2025-08-16,94,18.2,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14225",24,"Gratis E-Tickets",2025-08-16,119,18.2,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14226",20,"Acties Overig",2025-08-16,143,18.2,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14227",29,"Abonnement WILDLANDS",2025-08-16,941,18.2,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14228",22,"Acties Joint Promotions Open e-tickets",2025-08-16,1429,18.2,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14229",31,"Acties Joint Promotions open Overig",2025-08-16,7,18.2,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14230",27,"Acties Joint Promotions gesloten e-tickets",2025-08-16,1591,18.2,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14231",32,"Acties Joint Promotions gesloten Overig",2025-08-16,8,18.2,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14232",28,"Entree Groepen WILDLANDS",2025-08-16,20,18.2,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14233",40,"Volbetalend e-tickets",2025-08-16,600,18.2,0.1,"Summer Holiday","Summer Holiday","0","0","0"
"14234",5,"Gratis",2025-08-17,287,16.5,0.5,"Summer Holiday","Summer Holiday","0","0","0"
